"park_era_hand_id","park_era_id","hand","n_bbe","venue_id","venue_name","home_team","park_effect","park_se","hand_effect","hand_se","delta_hand","pf_index_hand","hand_se_combined","component"
"venue_15__humidor__L","venue_15__humidor","L",15197,"15","Chase Field","AZ",0.00354648353752422,0.000771162272308547,0.00166554938415573,0.000751480170990702,0.00521203292167995,1483.66892222494,0.00107676074298068,"triple_resid"
"venue_15__humidor__R","venue_15__humidor","R",17268,"15","Chase Field","AZ",0.00354648353752422,0.000771162272308547,-0.000788312971303774,0.00074892205381869,0.00275817056622044,832.227703090694,0.0010749769732083,"triple_resid"
"venue_16__base__L","venue_16__base","L",4147,"16","Turner Field","ATL",-3.46635333448886e-06,0.00100708491852949,9.94342790365691e-05,0.000853648912011765,9.59679257020802e-05,125.477167608059,0.0013202032033397,"triple_resid"
"venue_16__base__R","venue_16__base","R",4244,"16","Turner Field","ATL",-3.46635333448886e-06,0.00100708491852949,-0.000100291694933845,0.000851907818582122,-0.000103758048268334,72.4547429041693,0.00131907807369045,"triple_resid"
"venue_17__base__L","venue_17__base","L",17473,"17","Wrigley Field","CHC",0.00118087778211071,0.000747147033376679,0.000493515791441795,0.000738789146292072,0.00167439357355251,544.511073915282,0.00105073216956679,"triple_resid"
"venue_17__base__R","venue_17__base","R",25447,"17","Wrigley Field","CHC",0.00118087778211071,0.000747147033376679,-0.00020142110704623,0.000732494742520313,0.000979456675064484,360.022103144289,0.00104631603127519,"triple_resid"
"venue_19__base__L","venue_19__base","L",19312,"19","Coors Field","COL",0.00494949764715382,0.000740809075806646,0.00104546192284278,0.000733686168746618,0.00599495956999661,1691.51704750276,0.00104263775157414,"triple_resid"
"venue_19__base__R","venue_19__base","R",27789,"19","Coors Field","COL",0.00494949764715382,0.000740809075806646,0.000178815453746581,0.000727843758521966,0.0051283131009004,1461.44333080454,0.00103853484468114,"triple_resid"
"venue_1__base__L","venue_1__base","L",15965,"1","Angel Stadium","LAA",-0.00113221224423328,0.000747742839339914,-0.000210556300447962,0.000741268999066077,-0.00134276854468124,-256.472634178562,0.00105290031947974,"triple_resid"
"venue_1__base__R","venue_1__base","R",27630,"1","Angel Stadium","LAA",-0.00113221224423328,0.000747742839339914,-6.95007750214414e-05,0.000732239629649638,-0.00120171301925472,-219.025797258377,0.00104656305544079,"triple_resid"
"venue_22__base__L","venue_22__base","L",18210,"22","Dodger Stadium","LAD",-0.00202112962390645,0.000747450524304386,-0.000809911462129474,0.000738860274631603,-0.00283104108603593,-651.573067007267,0.00105099799795794,"triple_resid"
"venue_22__base__R","venue_22__base","R",23980,"22","Dodger Stadium","LAD",-0.00202112962390645,0.000747450524304386,0.000309977236454055,0.000734101328571769,-0.0017111523874524,-354.26965164789,0.00104765788637978,"triple_resid"
"venue_2392__base__L","venue_2392__base","L",15393,"2392","Minute Maid Park","HOU",-0.000142344184852174,0.000750117597496953,0.000173958587562296,0.000743794922022399,3.16144027101222e-05,108.392860747817,0.00105636513389117,"triple_resid"
"venue_2392__base__R","venue_2392__base","R",27485,"2392","Minute Maid Park","HOU",-0.000142344184852174,0.000750117597496953,-0.000209167971952083,0.000734285100971038,-0.000351512156804256,6.6820078723641,0.00104969091621422,"triple_resid"
"venue_2394__base__L","venue_2394__base","L",10779,"2394","Comerica Park","DET",0.0037495410929487,0.00078839089072598,0.0008133304881529,0.000767770079044578,0.0045628715811016,1311.33225705694,0.00110046857785937,"triple_resid"
"venue_2394__base__R","venue_2394__base","R",19326,"2394","Comerica Park","DET",0.0037495410929487,0.00078839089072598,0.000114132995995144,0.000756056826141984,0.00386367408894384,1125.71220151737,0.00109232876046344,"triple_resid"
"venue_2394__cf_in_412__L","venue_2394__cf_in_412","L",6523,"2394","Comerica Park","DET",0.00179471195951185,0.000875828080679099,0.00225780205003958,0.000811025105958446,0.00405251400955143,1175.84464184277,0.00119366517474581,"triple_resid"
"venue_2394__cf_in_412__R","venue_2394__cf_in_412","R",8543,"2394","Comerica Park","DET",0.00179471195951185,0.000875828080679099,-0.00181387310894143,0.000803473049146867,-1.91611494295774e-05,94.9131773766178,0.00118854691435021,"triple_resid"
"venue_2395__base__L","venue_2395__base","L",9417,"2395","AT&T Park","SFG",0.00362417275755705,0.000830779775338269,0.0016282793600633,0.000788365951079376,0.00525245211762035,1494.39924302768,0.00114530166678146,"triple_resid"
"venue_2395__base__R","venue_2395__base","R",11566,"2395","AT&T Park","SFG",0.00362417275755705,0.000830779775338269,-0.000731826218325985,0.000782804318043566,0.00289234653923107,867.848184916862,0.00114148045776472,"triple_resid"
"venue_2395__bullpen_center__L","venue_2395__bullpen_center","L",10129,"2395","Oracle Park","SFG",0.00106899978086402,0.000808810483897563,0.000214173833126881,0.00077721389047695,0.0012831736139909,440.651618701976,0.00112171111718344,"triple_resid"
"venue_2395__bullpen_center__R","venue_2395__bullpen_center","R",13134,"2395","Oracle Park","SFG",0.00106899978086402,0.000808810483897563,5.02473951611882e-05,0.000771224078945863,0.00111924717602521,397.133106606498,0.00111756922774766,"triple_resid"
"venue_2397__base__L","venue_2397__base","L",39,"2397","Tokyo Dome","CHC",-0.000385538754943328,0.00190340945422358,-5.80856502018604e-05,0.00097068236852999,-0.000443624405145189,-17.7715704723661,0.00213663094871405,"triple_resid"
"venue_2397__base__R","venue_2397__base","R",49,"2397","Tokyo Dome","CHC",-0.000385538754943328,0.00190340945422358,-3.72788512307979e-05,0.000969932722349691,-0.000422817606174126,-12.2478676217015,0.00213629048500254,"triple_resid"
"venue_2523__steinbrenner__L","venue_2523__steinbrenner","L",1914,"2523","George M. Steinbrenner Field","TBR",-0.00171293460741113,0.00119235983216759,-0.00052861250052508,0.000896100274690289,-0.00224154710793621,-495.076646207143,0.00149154874934302,"triple_resid"
"venue_2523__steinbrenner__R","venue_2523__steinbrenner","R",2157,"2523","George M. Steinbrenner Field","TBR",-0.00171293460741113,0.00119235983216759,0.000104911503600665,0.000892648048052679,-0.00160802310381046,-326.89131638199,0.00148947725966494,"triple_resid"
"venue_2529__sutter_health__L","venue_2529__sutter_health","L",2683,"2529","Sutter Health Park","ATH",-0.00174538544711977,0.00104338751926537,-0.000377158857320367,0.000872225156190782,-0.00212254430444014,-463.484274606757,0.00135993905688849,"triple_resid"
"venue_2529__sutter_health__R","venue_2529__sutter_health","R",4230,"2529","Sutter Health Park","ATH",-0.00174538544711977,0.00104338751926537,-5.4568980252565e-05,0.000857517131965924,-0.00179995442737234,-377.844449565282,0.00135055290417436,"triple_resid"
"venue_2536__base__L","venue_2536__base","L",8,"2536","TD Ballpark","TOR",0.000513029954949678,0.00192862856247655,0.000154683557625388,0.000973079859755305,0.000667713512575066,277.261818983672,0.00216020659786553,"triple_resid"
"venue_2536__base__R","venue_2536__base","R",38,"2536","TD Ballpark","TOR",0.000513029954949678,0.00192862856247655,-2.77836150217269e-05,0.000970755245950323,0.000485246339927951,228.821189403633,0.00215916045710837,"triple_resid"
"venue_2536__dunedin__L","venue_2536__dunedin","L",251,"2536","TD Ballpark","TOR",-0.000177022639194072,0.0015413429634415,2.84380693925425e-05,0.000956373573494934,-0.000148584569801529,60.5543835493903,0.00181394281691295,"triple_resid"
"venue_2536__dunedin__R","venue_2536__dunedin","R",835,"2536","TD Ballpark","TOR",-0.000177022639194072,0.0015413429634415,-7.2225303522918e-05,0.000932741906139229,-0.00024924794271699,33.8306880542805,0.00180159529151773,"triple_resid"
"venue_2602__base__L","venue_2602__base","L",17583,"2602","Great American Ball Park","CIN",-0.00104338484179602,0.000746602235356655,0.000313282659300057,0.000738132158339464,-0.000730102182495959,-93.8245047851006,0.00104988284156587,"triple_resid"
"venue_2602__base__R","venue_2602__base","R",25388,"2602","Great American Ball Park","CIN",-0.00104338484179602,0.000746602235356655,-0.000571367933390848,0.000732008493093317,-0.00161475277518686,-328.677881678149,0.00104558659698769,"triple_resid"
"venue_2680__base__L","venue_2680__base","L",17585,"2680","Petco Park","SDP",-0.000700725825786506,0.000747321471313379,-0.000691411625333274,0.000738842169354902,-0.00139213745111978,-269.578887072533,0.00105089349255909,"triple_resid"
"venue_2680__base__R","venue_2680__base","R",24927,"2680","Petco Park","SDP",-0.000700725825786506,0.000747321471313379,0.000518084383485837,0.000732997498180263,-0.000182641442300669,51.5131060338123,0.00104679258395564,"triple_resid"
"venue_2681__base__L","venue_2681__base","L",19185,"2681","Citizens Bank Park","PHI",0.000424016205562042,0.000745063802716456,0.000446261464730406,0.000735679105238539,0.000870277670292447,331.037712958622,0.00104706438006595,"triple_resid"
"venue_2681__base__R","venue_2681__base","R",24346,"2681","Citizens Bank Park","PHI",0.000424016205562042,0.000745063802716456,-0.000341379417138765,0.000731823775847166,8.26367884232764e-05,121.938072474207,0.0010443591858233,"triple_resid"
"venue_2735__base__L","venue_2735__base","L",128,"2735","Journey Bank Ballpark","NYM",-0.000804281263922361,0.00182380182453097,-0.000129601702072978,0.000964378347575455,-0.000933882965995339,-147.923383535824,0.00206307505739245,"triple_resid"
"venue_2735__base__R","venue_2735__base","R",107,"2735","Journey Bank Ballpark","NYM",-0.000804281263922361,0.00182380182453097,-6.9340377710566e-05,0.00096582403527129,-0.000873621641632927,-131.925456626047,0.00206375123555873,"triple_resid"
"venue_2756__base__L","venue_2756__base","L",18,"2756","Sahlen Field","TOR",-0.000123058635633425,0.00193166558374103,-1.57617084779156e-05,0.000972292059776185,-0.000138820344111341,63.1465497617153,0.00216256416712046,"triple_resid"
"venue_2756__base__R","venue_2756__base","R",23,"2756","Sahlen Field","TOR",-0.000123058635633425,0.00193166558374103,-1.46773207602469e-05,0.00097189951087401,-0.000137735956393672,63.4344285236355,0.00216238770497955,"triple_resid"
"venue_2756__buffalo__L","venue_2756__buffalo","L",298,"2756","Sahlen Field","TOR",-0.000759658181649172,0.00151634874017248,-0.000130628096182491,0.000953754733653526,-0.000890286277831663,-136.349515252473,0.00179135747236256,"triple_resid"
"venue_2756__buffalo__R","venue_2756__buffalo","R",899,"2756","Sahlen Field","TOR",-0.000759658181649172,0.00151634874017248,-5.7276291698993e-05,0.000930564283918411,-0.000816934473348165,-116.876381874754,0.00177911871113966,"triple_resid"
"venue_2889__base__L","venue_2889__base","L",17934,"2889","Busch Stadium","STL",-0.00104302717375768,0.000744368308804508,-0.000623437606201965,0.000736878299220444,-0.00166646477995965,-342.406170617465,0.00104741291142247,"triple_resid"
"venue_2889__base__R","venue_2889__base","R",27043,"2889","Busch Stadium","STL",-0.00104302717375768,0.000744368308804508,0.000365440802680257,0.000730196234153359,-0.000677586371077426,-79.882824585232,0.00104272274336193,"triple_resid"
"venue_2__base__L","venue_2__base","L",9254,"2","Oriole Park at Camden Yards","BAL",-0.00160617000964676,0.000808029473858296,-0.000423616766970816,0.000780452015514368,-0.00202978677661757,-438.859390136701,0.00112339529068986,"triple_resid"
"venue_2__base__R","venue_2__base","R",16457,"2","Oriole Park at Camden Yards","BAL",-0.00160617000964676,0.000808029473858296,2.63244060274178e-05,0.000767985452071513,-0.00157984560361934,-319.410870286135,0.00111477050787021,"triple_resid"
"venue_2__wall_deep__L","venue_2__wall_deep","L",5772,"2","Oriole Park at Camden Yards","BAL",-0.000169328153195753,0.000912489607845791,-0.000946766988527438,0.000822643521535676,-0.00111609514172319,-196.296317589424,0.00122856812914514,"triple_resid"
"venue_2__wall_deep__R","venue_2__wall_deep","R",6779,"2","Oriole Park at Camden Yards","BAL",-0.000169328153195753,0.000912489607845791,0.000904883015254147,0.000817468096083997,0.000735554862058393,295.272059581236,0.00122510871866205,"triple_resid"
"venue_2__wall_medium__L","venue_2__wall_medium","L",3392,"2","Oriole Park at Camden Yards","BAL",-0.000791042296823777,0.00103456911390419,1.26383493482478e-05,0.000861702104354534,-0.000778403947475529,-106.647457382511,0.00134642629508396,"triple_resid"
"venue_2__wall_medium__R","venue_2__wall_medium","R",3663,"2","Oriole Park at Camden Yards","BAL",-0.000791042296823777,0.00103456911390419,-0.000208305719441143,0.000858696313705936,-0.00099934801626492,-165.302774056004,0.00134450459672574,"triple_resid"
"venue_31__base__L","venue_31__base","L",18743,"31","PNC Park","PIT",-0.000140093274624009,0.000743300282092262,-0.000348388428344753,0.000734859814388941,-0.000488481702968762,-29.6801001893005,0.00104523406764331,"triple_resid"
"venue_31__base__R","venue_31__base","R",25982,"31","PNC Park","PIT",-0.000140093274624009,0.000743300282092262,0.000313735815298861,0.000729602394096998,0.000173642540674852,146.09790281803,0.0010415445083291,"triple_resid"
"venue_3289__base__L","venue_3289__base","L",12725,"3289","Citi Field","NYM",-0.00151650742484859,0.00078969924937516,-0.000509070282325771,0.00076476530692509,-0.00202557770717436,-437.74198380647,0.00109931382195437,"triple_resid"
"venue_3289__base__R","venue_3289__base","R",15187,"3289","Citi Field","NYM",-0.00151650742484859,0.00078969924937516,0.000133956308344375,0.000760876327395628,-0.00138255111650421,-267.033946646229,0.00109661191405836,"triple_resid"
"venue_3289__rf_in_362__L","venue_3289__rf_in_362","L",6739,"3289","Citi Field","NYM",-0.00139132607205331,0.000877618375397012,-0.000601576250707579,0.000810303099259514,-0.00199290232276088,-429.067458028512,0.001194489483212,"triple_resid"
"venue_3289__rf_in_362__R","venue_3289__rf_in_362","R",8072,"3289","Citi Field","NYM",-0.00139132607205331,0.000877618375397012,0.000257426368263072,0.000804985429107261,-0.00113389970379023,-201.022999016074,0.00119088855646089,"triple_resid"
"venue_32__base__L","venue_32__base","L",17825,"32","American Family Field","MIL",0.000177898121884211,0.000747379076031924,0.000261090782933454,0.00073862213139496,0.000438988904817665,216.540957036392,0.00105077977534627,"triple_resid"
"venue_32__base__R","venue_32__base","R",24498,"32","American Family Field","MIL",0.000177898121884211,0.000747379076031924,-0.000217086994772704,0.000733300029138924,-3.91888728884927e-05,89.5963002675445,0.0010470455654008,"triple_resid"
"venue_3309__base__L","venue_3309__base","L",20138,"3309","Nationals Park","WSH",-0.0010423929816425,0.000742201465344172,-0.000357155995340044,0.000733179257216981,-0.00139954897698254,-271.546468274852,0.00104327121994824,"triple_resid"
"venue_3309__base__R","venue_3309__base","R",24814,"3309","Nationals Park","WSH",-0.0010423929816425,0.000742201465344172,9.93160616893563e-05,0.000729673373404072,-0.00094307691995314,-150.36415636956,0.00104081037995108,"triple_resid"
"venue_3312__base__L","venue_3312__base","L",20167,"3312","Target Field","MIN",-0.00043297690535426,0.000742227259948802,-0.000235765944342351,0.000732675512891442,-0.000668742849696611,-77.5350831412424,0.00104293562246279,"triple_resid"
"venue_3312__base__R","venue_3312__base","R",25005,"3312","Target Field","MIN",-0.00043297690535426,0.000742227259948802,0.000128667433017978,0.000729111372456385,-0.000304309472336282,19.2131811257507,0.00104043486045804,"triple_resid"
"venue_3313__base__L","venue_3313__base","L",17556,"3313","Yankee Stadium","NYY",-0.00222053719068923,0.000747928587461245,-0.000897895327120757,0.000739402460859223,-0.00311843251780999,-727.868554513766,0.00105171915028036,"triple_resid"
"venue_3313__base__R","venue_3313__base","R",24804,"3313","Yankee Stadium","NYY",-0.00222053719068923,0.000747928587461245,0.000348636868939852,0.000733550728671483,-0.00187190032174938,-396.944347748409,0.00104761340363525,"triple_resid"
"venue_3949__base__L","venue_3949__base","L",12,"3949","Rickwood Field","STL",-0.000114960005526884,0.00193726814203703,-1.16409929103586e-05,0.000972761519932303,-0.000126600998437243,66.3904910631688,0.002167780622852,"triple_resid"
"venue_3949__base__R","venue_3949__base","R",20,"3949","Rickwood Field","STL",-0.000114960005526884,0.00193726814203703,-1.6794808863651e-05,0.000972133220062459,-0.000131754814390535,65.0222773406931,0.0021674987547172,"triple_resid"
"venue_3__base__L","venue_3__base","L",18889,"3","Fenway Park","BOS",7.63359698520852e-05,0.000743248759013754,0.000293631905825838,0.000735862198967297,0.000369967875677923,198.217539967518,0.00104590243026989,"triple_resid"
"venue_3__base__R","venue_3__base","R",26480,"3","Fenway Park","BOS",7.63359698520852e-05,0.000743248759013754,-0.000274749908585064,0.000730388678887369,-0.000198413938732979,47.3258889791171,0.00104205870277174,"triple_resid"
"venue_4169__base__L","venue_4169__base","L",1732,"4169","Marlins Park","MIA",0.00102687363646538,0.0011961881427455,0.000172393326081477,0.000902912527047047,0.00119926696254686,418.376428250251,0.00149870514256254,"triple_resid"
"venue_4169__base__R","venue_4169__base","R",2541,"4169","Marlins Park","MIA",0.00102687363646538,0.0011961881427455,8.16078375375445e-05,0.000890331829935463,0.00110848147400292,394.275072603641,0.00149115956230081,"triple_resid"
"venue_4169__cf_in_407__L","venue_4169__cf_in_407","L",6374,"4169","Marlins Park","MIA",0.000806025017555891,0.000873095764482459,0.000687295675254792,0.000813113725838299,0.00149332069281068,496.44059517789,0.00119308429924455,"triple_resid"
"venue_4169__cf_in_407__R","venue_4169__cf_in_407","R",10051,"4169","Marlins Park","MIA",0.000806025017555891,0.000873095764482459,-0.000487922271268713,0.000801062560260087,0.000318102746287177,184.448600138562,0.00118490397898212,"triple_resid"
"venue_4169__fence_reduced__L","venue_4169__fence_reduced","L",9439,"4169","loanDepot park","MIA",0.000911061237990474,0.000809080948488035,0.000363445062996106,0.000779190749421327,0.00127450630098658,438.350656328276,0.0011232765488472,"triple_resid"
"venue_4169__fence_reduced__R","venue_4169__fence_reduced","R",14084,"4169","loanDepot park","MIA",0.000911061237990474,0.000809080948488035,-0.000138090543838987,0.000770134785165094,0.000772970694151487,305.20505978372,0.00111701368323203,"triple_resid"
"venue_4705__suntrust__L","venue_4705__suntrust","L",15230,"4705","Truist Park","ATL",-0.000615626549350942,0.00076431273879369,-0.000360759420043262,0.000749840590570705,-0.000976385969394204,-159.206904915669,0.00107071699059543,"triple_resid"
"venue_4705__suntrust__R","venue_4705__suntrust","R",20065,"4705","Truist Park","ATL",-0.000615626549350942,0.00076431273879369,0.000208481813197929,0.000744308433977922,-0.000407144736153013,-8.08709897419728,0.0010668500398711,"triple_resid"
"venue_4__base__L","venue_4__base","L",17150,"4","Guaranteed Rate Field","CHW",-0.00103069415080068,0.000746323848201188,-6.18537341080875e-05,0.000738210188599433,-0.00109254788490877,-190.045089336003,0.0010497397624868,"triple_resid"
"venue_4__base__R","venue_4__base","R",26502,"4","Guaranteed Rate Field","CHW",-0.00103069415080068,0.000746323848201188,-0.000193092448506626,0.000731230279590951,-0.00122378659930731,-224.885799906089,0.00104484305433136,"triple_resid"
"venue_5150__base__L","venue_5150__base","L",59,"5150","Gocheok Sky Dome","LAD",6.86702625794939e-06,0.00188348724297165,5.80170785417678e-05,0.000969208443138566,6.48841047997172e-05,117.225163521956,0.00211822784437558,"triple_resid"
"venue_5150__base__R","venue_5150__base","R",64,"5150","Gocheok Sky Dome","LAD",6.86702625794939e-06,0.00188348724297165,-5.63184930506399e-05,0.000968846212139174,-4.94514667926905e-05,86.8718293250094,0.00211806212779828,"triple_resid"
"venue_5325__globe_life__L","venue_5325__globe_life","L",10009,"5325","Globe Life Field","TEX",-0.0010550561243223,0.000810181834612949,-0.000790426713714543,0.000778084471894023,-0.00184548283803684,-389.931143540819,0.00112330318727377,"triple_resid"
"venue_5325__globe_life__R","venue_5325__globe_life","R",13223,"5325","Globe Life Field","TEX",-0.0010550561243223,0.000810181834612949,0.000529454502775932,0.00077163286264406,-0.000525601621546365,-39.5345424967743,0.00111884399263216,"triple_resid"
"venue_5340__base__L","venue_5340__base","L",129,"5340","Estadio Alfredo Harp Helu","AZ",0.000847476633989904,0.00178000572843028,2.94588713611602e-05,0.0009642614369745,0.000876935505351064,332.805207446538,0.00202440621222144,"triple_resid"
"venue_5340__base__R","venue_5340__base","R",197,"5340","Estadio Alfredo Harp Helu","AZ",0.000847476633989904,0.00178000572843028,0.000180167750191203,0.000959963510173039,0.00102764438418111,372.814776663396,0.00202236256247695,"triple_resid"
"venue_5355__sutter_health__L","venue_5355__sutter_health","L",158,"5355","Las Vegas Ballpark","ATH",0.000549796408772659,0.00177576606154611,-2.73405863266642e-05,0.00096248604797368,0.000522455822445995,238.69940877522,0.00201983278958506,"triple_resid"
"venue_5355__sutter_health__R","venue_5355__sutter_health","R",184,"5355","Las Vegas Ballpark","ATH",0.000549796408772659,0.00177576606154611,0.000163334853413452,0.000960911126576155,0.000713131262186111,289.319135120873,0.00201908278644459,"triple_resid"
"venue_5365__base__L","venue_5365__base","L",12,"5365","TD Ameritrade Park","KCR",0.000382642622454574,0.00193117370375721,-2.22378717063207e-05,0.000972808609423263,0.000360404750748253,195.678761152538,0.0021623571547391,"triple_resid"
"venue_5365__base__R","venue_5365__base","R",32,"5365","TD Ameritrade Park","KCR",0.000382642622454574,0.00193117370375721,0.000116886003572154,0.000971331601393916,0.000499528626026728,232.612791588454,0.00216169307579726,"triple_resid"
"venue_5381__base__L","venue_5381__base","L",109,"5381","London Stadium","BOS",-0.00099068001123178,0.00177412631426469,-8.84733264750534e-05,0.000965756784387877,-0.00107915333770683,-186.489160398275,0.0020199530552856,"triple_resid"
"venue_5381__base__R","venue_5381__base","R",237,"5381","London Stadium","BOS",-0.00099068001123178,0.00177412631426469,-0.000156575204026909,0.000957857467782268,-0.00114725521525869,-204.568564908886,0.00201618826193207,"triple_resid"
"venue_5__base__L","venue_5__base","L",16150,"5","Progressive Field","CLE",-0.0014711281183526,0.000772420296705203,-0.00063692255517941,0.000750947736097763,-0.00210805067353201,-459.636565476918,0.00107729086931641,"triple_resid"
"venue_5__base__R","venue_5__base","R",16677,"5","Progressive Field","CLE",-0.0014711281183526,0.000772420296705203,0.000273033328082644,0.000749789979278778,-0.00119809479026996,-218.065244806975,0.00107648415120197,"triple_resid"
"venue_5__wind_tunnel__L","venue_5__wind_tunnel","L",6128,"5","Progressive Field","CLE",-0.00155331000382129,0.000941921268797141,-0.000630184153725862,0.00082772019801809,-0.00218349415754715,-479.66498927714,0.00125392838823416,"triple_resid"
"venue_5__wind_tunnel__R","venue_5__wind_tunnel","R",4539,"5","Progressive Field","CLE",-0.00155331000382129,0.000941921268797141,0.000245966919569457,0.000835573150875206,-0.00130734308425183,-247.068029605211,0.0012591259536186,"triple_resid"
"venue_6130__base__L","venue_6130__base","L",16,"6130","Bristol Motor Speedway","CIN",0.000472633227886066,0.00192977901328307,0.000141925955901612,0.000972445587688547,0.000614559183787678,263.150627836182,0.00216094827821554,"triple_resid"
"venue_6130__base__R","venue_6130__base","R",28,"6130","Bristol Motor Speedway","CIN",0.000472633227886066,0.00192977901328307,-2.50182999008856e-05,0.000971514366587674,0.000447614927985181,218.830957955158,0.00216052938063661,"triple_resid"
"venue_680__base__L","venue_680__base","L",19137,"680","T-Mobile Park","SEA",-0.00214856286713295,0.00074654543122957,-0.000997320326844029,0.000736943983004558,-0.00314588319397698,-735.156046376747,0.0010490073951009,"triple_resid"
"venue_680__base__R","venue_680__base","R",23427,"680","T-Mobile Park","SEA",-0.00214856286713295,0.00074654543122957,0.000465864995830138,0.000733417908619795,-0.00168269787130281,-346.715664502231,0.00104653328163703,"triple_resid"
"venue_7__base__L","venue_7__base","L",17633,"7","Kauffman Stadium","KCR",0.00206901425758921,0.000748175330396915,-3.32673562613539e-05,0.000738888277967067,0.00203574690132786,640.441659369863,0.00105153326734425,"triple_resid"
"venue_7__base__R","venue_7__base","R",25712,"7","Kauffman Stadium","KCR",0.00206901425758921,0.000748175330396915,0.000545046031185739,0.000732756919190303,0.00261406028877495,793.969903251188,0.0010472339889613,"triple_resid"
"venue_7__walls_in__L","venue_7__walls_in","L",1347,"7","Kauffman Stadium","KCR",8.84768350892526e-05,0.00129033447441042,0.000297849487263658,0.000913089163826955,0.00038632632235291,202.560312666805,0.00158072606005918,"triple_resid"
"venue_7__walls_in__R","venue_7__walls_in","R",1472,"7","Kauffman Stadium","KCR",8.84768350892526e-05,0.00129033447441042,-0.000275964400074784,0.000910453101626485,-0.000187487564985531,50.226577446389,0.00157920483348845,"triple_resid"
"venue_10__base__L","venue_10__base","L",14507,"10","Oakland Coliseum","ATH",-2.9708388289962,0.78122300628234,0.253878868966354,0.25723718807516,-2.71695996002985,99.0472460351878,0.822484259103864,"distance_air"
"venue_10__base__R","venue_10__base","R",23114,"10","Oakland Coliseum","ATH",-2.9708388289962,0.78122300628234,-0.263622525071012,0.25717322588823,-3.23446135406721,98.8657742754937,0.822464256766563,"distance_air"
"venue_12__base__L","venue_12__base","L",14082,"12","Tropicana Field","TBR",1.07530939712957,0.783506708066931,-0.14022871314339,0.258433510710988,0.935080683986178,100.327903922838,0.825027660775253,"distance_air"
"venue_12__base__R","venue_12__base","R",21554,"12","Tropicana Field","TBR",1.07530939712957,0.783506708066931,0.143755476629255,0.258374560572005,1.21906487375882,100.427488409444,0.825009197001255,"distance_air"
"venue_12__trop_return__L","venue_12__trop_return","L",1445,"12","Tropicana Field","TBR",1.61946590999387,1.19968478452663,-0.0606855489241699,0.285921175328937,1.5587803610697,100.546616141249,1.23328605794689,"distance_air"
"venue_12__trop_return__R","venue_12__trop_return","R",1464,"12","Tropicana Field","TBR",1.61946590999387,1.19968478452663,0.0659970182669787,0.28593624881434,1.68546292826085,100.591039805911,1.23328955262368,"distance_air"
"venue_13__base__L","venue_13__base","L",9273,"13","Globe Life Park in Arlington","TEX",2.81340386893595,0.817280266211838,0.150115768485157,0.268229160625793,2.9635196374211,101.039214830505,0.860170864508506,"distance_air"
"venue_13__base__R","venue_13__base","R",12555,"13","Globe Life Park in Arlington","TEX",2.81340386893595,0.817280266211838,-0.140888461906855,0.268168105621802,2.67251540702909,100.937168632415,0.860151827535162,"distance_air"
"venue_14__base__L","venue_14__base","L",9346,"14","Rogers Centre","TOR",-0.549141533388216,0.801132571400212,-0.0493952915395012,0.264773574430533,-0.598536824927717,99.7901116168713,0.843752595655288,"distance_air"
"venue_14__base__R","venue_14__base","R",17701,"14","Rogers Centre","TOR",-0.549141533388216,0.801132571400212,0.0475942357776026,0.264675779255024,-0.501547297610613,99.8241228492988,0.843721912174011,"distance_air"
"venue_14__of_renovation__L","venue_14__of_renovation","L",5962,"14","Rogers Centre","TOR",-2.79754207191539,0.837016214821418,0.218841025821669,0.272041676583895,-2.57870104609372,99.0957291672034,0.880115229769688,"distance_air"
"venue_14__of_renovation__R","venue_14__of_renovation","R",9372,"14","Rogers Centre","TOR",-2.79754207191539,0.837016214821418,-0.228016309389486,0.271970410776727,-3.02555838130487,98.9390300976216,0.880093204275567,"distance_air"
"venue_15__base__L","venue_15__base","L",4697,"15","Chase Field","AZ",3.31955929262385,0.875251623758833,-0.094825819078513,0.276874570848527,3.22473347354533,101.130814457181,0.918000508101728,"distance_air"
"venue_15__base__R","venue_15__base","R",8029,"15","Chase Field","AZ",3.31955929262385,0.875251623758833,0.105713197034274,0.27677045064987,3.42527248965812,101.20113729797,0.917969110180406,"distance_air"
"venue_15__humidor__L","venue_15__humidor","L",15197,"15","Chase Field","AZ",4.06064774992087,0.786263947416581,0.0415282841176927,0.258453755373149,4.10217603403857,101.438506469836,0.827652909542151,"distance_air"
"venue_15__humidor__R","venue_15__humidor","R",17268,"15","Chase Field","AZ",4.06064774992087,0.786263947416581,-0.0282103092585798,0.25842670047772,4.03243744066229,101.414051298498,0.827644461424654,"distance_air"
"venue_16__base__L","venue_16__base","L",4147,"16","Turner Field","ATL",-0.038473460508696,0.930432215931139,-0.204466149201876,0.279797626545227,-0.242939609710572,99.9148085802637,0.971591900060345,"distance_air"
"venue_16__base__R","venue_16__base","R",4244,"16","Turner Field","ATL",-0.038473460508696,0.930432215931139,0.204339965260153,0.279807659145318,0.165866504751457,100.058164261659,0.971594789281475,"distance_air"
"venue_17__base__L","venue_17__base","L",17473,"17","Wrigley Field","CHC",-3.18894339076607,0.775104902347572,0.0602270132481481,0.254458498752595,-3.12871637751792,98.9028557736197,0.815804349847844,"distance_air"
